User_ID,Title,Score,Genre
1299.0,Bubble Boy,1.0,"Comedy, Adventure, Romance"
1299.0,The Shadow Effect,0.0,"Science Fiction, Action, Thriller"
1299.0,Super Monsters Furever Friends,6.0,"Fantasy, Animation"
1299.0,Old Dogs,2.0,"Comedy, Family"
1299.0,City of Ember,3.0,"Adventure, Family, Fantasy"
1300.0,Night at the Museum: Battle of the Smithsonian,6.0,"Adventure, Fantasy, Action, Comedy, Family"
1300.0,Mengejar Surga,8.0,"Drama, Romance"
1300.0,The Clovehitch Killer,4.0,"Drama, Mystery, Crime"
1300.0,Samson and Delilah,10.0,"Drama, Romance, Adventure"
1300.0,7 Guardians of the Tomb,1.0,"Action, Adventure, Horror"
1301.0,Porky's II: The Next Day,5.0,Comedy
1301.0,Tora! Tora! Tora!,4.0,"Drama, History, War"
1301.0,Monster High: Scaris City of Frights,3.0,"Animation, Fantasy"
1301.0,Traffik,6.0,"Horror, Thriller"
1301.0,Herbie Goes to Monte Carlo,0.0,"Romance, Comedy, Family, Action, Adventure"
1302.0,Facing the Giants,7.0,Drama
1302.0,2 Hearts,4.0,"Romance, Drama"
1302.0,The Legend of the Nahuala,10.0,"Animation, Family, Fantasy"
1302.0,Mutant Pumpkins from Outer Space,7.0,"TV Movie, Animation, Family, Comedy"
1302.0,Monster High: Escape from Skull Shores,9.0,"Animation, Family, Fantasy"
1303.0,Being John Malkovich,0.0,"Comedy, Drama, Fantasy"
1303.0,The Silencing,5.0,"Action, Thriller"
1303.0,Morbius,9.0,"Action, Science Fiction, Fantasy"
1303.0,The Quake,8.0,"Action, Thriller"
1303.0,You Got Served,7.0,"Music, Drama"
1304.0,First Cow,7.0,"Drama, Western"
1304.0,Vicky and Her Mystery,8.0,"Adventure, Family, Drama"
1304.0,Dear Evan Hansen,7.0,Drama
1304.0,A Serbian Film,2.0,"Crime, Horror, Thriller"
1304.0,Green Room,5.0,"Horror, Crime, Thriller"
1305.0,The Cure,0.0,"Drama, Family"
1305.0,"Monsters, Inc.",9.0,"Animation, Comedy, Family"
1305.0,The Resistance Banker,3.0,"War, Drama"
1305.0,First Reformed,10.0,Drama
1305.0,Night Watch,10.0,"Fantasy, Action, Thriller"
1306.0,Becoming,0.0,"Science Fiction, Drama, Thriller, Horror"
1306.0,Lawless,8.0,"Crime, Drama, Western"
1306.0,Dead Rising: Watchtower,5.0,"Horror, Science Fiction, Action"
1306.0,Solaris,8.0,"Drama, Science Fiction, Mystery, Romance"
1306.0,Doctor Sleep,6.0,"Horror, Thriller"
1307.0,Tomorrow Never Dies,6.0,"Adventure, Action, Thriller"
1307.0,Honey 2,3.0,"Music, Comedy, Drama"
1307.0,Mobile Suit Gundam Hathaway,1.0,"Animation, Action, Drama, Science Fiction"
1307.0,Mulan: Rise of a Warrior,2.0,"Adventure, Drama, Action"
1307.0,Fist of Fury,7.0,"Drama, Action, Thriller"
1308.0,La Llorona,4.0,"Thriller, Horror, Drama"
1308.0,Amadeus,2.0,"History, Music, Drama"
1308.0,Shiva Baby,10.0,"Comedy, Drama"
1308.0,Underworld: Awakening,10.0,"Fantasy, Action, Horror"
1308.0,Daddy's Home 2,4.0,Comedy
1309.0,The Wandering Earth,9.0,"Science Fiction, Action, Drama"
1309.0,Aurora Teagarden Mysteries: Haunted By Murder,5.0,"TV Movie, Mystery"
1309.0,"Barbie: Big City, Big Dreams",4.0,"Animation, Music, Family"
1309.0,Pirates of the Caribbean: Dead Man's Chest,4.0,"Adventure, Fantasy, Action"
1309.0,UFO,8.0,"Science Fiction, Action, Thriller"
1310.0,Nappily Ever After,4.0,"Comedy, Romance"
1310.0,Hachi: A Dog's Tale,7.0,"Drama, Family"
1310.0,Chasing Liberty,1.0,"Comedy, Romance"
1310.0,Dead Again in Tombstone,7.0,"Western, Action, Fantasy, Horror"
1310.0,Mike and Dave Need Wedding Dates,3.0,Comedy
1311.0,Days of Thunder,10.0,"Adventure, Action, Romance, Drama"
1311.0,Ghost Town,9.0,"Comedy, Fantasy, Romance"
1311.0,Northanger Abbey,1.0,"Romance, Drama, TV Movie"
1311.0,A Simple Favor,7.0,"Crime, Thriller, Mystery, Comedy"
1311.0,Dracula 2000,5.0,"Thriller, Horror"
1312.0,Miracle in Cell No. 7,7.0,"Drama, Comedy, Family"
1312.0,Rush Hour,10.0,"Action, Comedy, Crime"
1312.0,Museum,4.0,"Drama, Thriller"
1312.0,Sadako,10.0,Horror
1312.0,Special Forces,6.0,"Action, Drama, War"
1313.0,Doctor Sleep,9.0,"Horror, Thriller"
1313.0,The Reluctant Fundamentalist,5.0,Thriller
1313.0,Project A,2.0,"Action, Comedy, Adventure"
1313.0,Shazam!,9.0,"Action, Comedy, Fantasy"
1313.0,Megan Leavey,7.0,"Drama, War"
1314.0,Hostage,6.0,"Action, Thriller, Crime"
1314.0,Guardians of the Galaxy Vol. 2,5.0,"Adventure, Action, Science Fiction"
1314.0,Curse of Chucky,7.0,"Horror, Thriller"
1314.0,Love Live! The School Idol Movie,8.0,"Animation, Music, Comedy"
1314.0,Diamonds Are Forever,0.0,"Adventure, Action, Thriller"
1315.0,Monster Hunt,7.0,"Comedy, Fantasy, Adventure"
1315.0,The Forbidden Legend: Sex & Chopsticks,7.0,"Comedy, Drama, Romance"
1315.0,Ploey: You Never Fly Alone,2.0,"Animation, Family"
1315.0,Doraemon: Nobita's Chronicle of the Moon Exploration,8.0,"Animation, Adventure"
1315.0,Hart's War,9.0,"Drama, War"
1316.0,Out Of The Clear Blue Sky,9.0,"Comedy, Drama, Music"
1316.0,Pablo Escobar: Angel or Demon?,10.0,Documentary
1316.0,Me Before You,10.0,"Drama, Romance"
1316.0,27 Dresses,10.0,"Comedy, Romance"
1316.0,Museum,1.0,"Drama, Thriller"
1317.0,Miss Congeniality,4.0,"Comedy, Crime, Action"
1317.0,The Heat,1.0,"Action, Comedy, Crime"
1317.0,Days of Being Wild,10.0,"Crime, Drama, Romance"
1317.0,Johnny Handsome,7.0,"Crime, Drama"
1317.0,Wolfwalkers,7.0,"Animation, Family, Adventure, Fantasy"
1318.0,Liz and the Blue Bird,10.0,"Animation, Drama, Music"
1318.0,The Bourne Identity,0.0,"Action, Drama, Mystery, Thriller"
1318.0,All About Eve,1.0,Drama
1318.0,Paper Lives,2.0,Drama
1318.0,The Wedding Date,6.0,"Comedy, Romance"
1319.0,Kill the Irishman,5.0,"Action, Crime, Thriller, Drama"
1319.0,"Happy Halloween, Scooby-Doo!",8.0,"Family, Animation, Mystery, Comedy"
1319.0,Recalled,3.0,"Mystery, Thriller"
1319.0,Horizon Line,7.0,Thriller
1319.0,Young People Fucking,2.0,"Comedy, Drama, Romance"
1320.0,Mom's Friend 2,9.0,Romance
1320.0,Ash & Dust,6.0,"Crime, Thriller"
1320.0,Hilda and the Mountain King,7.0,"Animation, Adventure, Fantasy, Family, TV Movie"
1320.0,The Sentinel,7.0,"Action, Thriller, Crime"
1320.0,The Nest,8.0,"Drama, Romance"
1321.0,Batman: Under the Red Hood,10.0,"Science Fiction, Crime, Action, Animation, Mystery"
1321.0,Sapphire Blue,7.0,"Fantasy, Romance, Science Fiction, Drama, Adventure, Family"
1321.0,The Sun Is Also a Star,3.0,"Romance, Drama"
1321.0,Monster Pets: A Hotel Transylvania Short,8.0,"Animation, Comedy, Fantasy"
1321.0,In the Name of the King 2: Two Worlds,0.0,"Adventure, Fantasy, Drama, Action"
1322.0,Ash & Dust,5.0,"Crime, Thriller"
1322.0,The Return of the Living Dead,9.0,"Comedy, Horror"
1322.0,Layer Cake,6.0,"Drama, Thriller, Crime"
1322.0,Another,5.0,"Horror, Thriller, Mystery"
1322.0,Yesterday,7.0,"Music, Comedy, Romance, Fantasy"
1323.0,Going for Gold,6.0,"Drama, Family"
1323.0,Inside Out,5.0,"Animation, Family, Adventure, Drama, Comedy"
1323.0,Alien: Covenant,2.0,"Horror, Science Fiction, Mystery"
1323.0,All I See Is You,1.0,"Mystery, Thriller"
1323.0,The Ledge,10.0,Thriller
1324.0,Barely Lethal,5.0,"Adventure, Comedy, Action, Romance"
1324.0,Colonia,9.0,"Drama, Romance, Thriller, Horror"
1324.0,Junglee,6.0,"Action, Adventure"
1324.0,Final Score,4.0,Action
1324.0,Krampus,1.0,"Horror, Comedy, Fantasy"
1325.0,Acts of Vengeance,1.0,"Thriller, Action, Drama"
1325.0,How I Fell in Love with a Gangster,8.0,"Crime, Drama"
1325.0,On the Waterfront,3.0,"Crime, Drama"
1325.0,I Don't Like Younger Men 4,2.0,Romance
1325.0,Fast & Furious 10,3.0,"Action, Crime"
1326.0,Three Fugitives,10.0,Comedy
1326.0,Friendzone,10.0,"Romance, Comedy"
1326.0,San Andreas Mega Quake,4.0,"Science Fiction, Action, Thriller"
1326.0,Fighting with My Family,2.0,Comedy
1326.0,Feast II: Sloppy Seconds,2.0,"Action, Comedy, Horror, Thriller"
1327.0,Asterix: The Mansions of the Gods,1.0,"Animation, Comedy, Adventure, Family"
1327.0,Millennium Actress,6.0,"Animation, Drama, Romance"
1327.0,Amityville II: The Possession,0.0,Horror
1327.0,Prey,2.0,"Adventure, Horror, Thriller"
1327.0,Mortal Kombat: Rebirth,0.0,"Action, Fantasy"
1328.0,Sicario: Day of the Soldado,9.0,"Action, Crime, Drama, Thriller"
1328.0,Final: The Rapture,3.0,Thriller
1328.0,The Lord of the Rings: The Fellowship of the Ring,7.0,"Adventure, Fantasy, Action"
1328.0,Fire with Fire,2.0,"Action, Crime, Drama, Thriller"
1328.0,Killshot,7.0,"Crime, Drama, Thriller"
1329.0,Fun and Fancy Free,4.0,"Animation, Family, Music"
1329.0,Dracula,6.0,"Horror, Drama, Fantasy"
1329.0,Scared Shrekless,7.0,"Animation, Comedy"
1329.0,Don't Hang Up,7.0,"Horror, Thriller"
1329.0,We're Back! A Dinosaur's Story,9.0,"Animation, Science Fiction, Family"
1330.0,Unaccompanied Minors,9.0,"Comedy, Family"
1330.0,Resident Evil: Damnation,4.0,"Animation, Horror, Action"
1330.0,The Last King of Scotland,4.0,Drama
1330.0,Beethoven's 2nd,5.0,"Family, Comedy"
1330.0,Taxi Driver,9.0,"Crime, Drama"
1331.0,Red Heat,2.0,"Action, Crime"
1331.0,The Matchmaker's Playbook,3.0,Romance
1331.0,Flying Colors,3.0,"Comedy, Drama"
1331.0,Flypaper,0.0,"Mystery, Comedy, Crime"
1331.0,The Guernsey Literary & Potato Peel Pie Society,4.0,"Romance, Drama, History"
1332.0,The Music of Silence,3.0,Drama
1332.0,Slender Man,10.0,"Horror, Mystery, Thriller"
1332.0,Urusei Yatsura: Remember My Love,3.0,"Science Fiction, Animation, Comedy, Fantasy, Romance"
1332.0,Evangelion: 3.0+1.0 Thrice Upon a Time,8.0,"Animation, Action, Science Fiction, Drama"
1332.0,Paradise Beach,8.0,Action
1333.0,Two Mules for Sister Sara,2.0,Western
1333.0,Sleepless in Seattle,5.0,"Comedy, Drama, Romance"
1333.0,Emanuelle in America,4.0,"Drama, Mystery"
1333.0,Pierrot le Fou,7.0,"Drama, Thriller"
1333.0,JoJo's Bizarre Adventure: Diamond Is Unbreakable – Chapter 1,9.0,"Action, Adventure, Fantasy, Thriller"
1334.0,Siren,5.0,Horror
1334.0,Hunt for the Wilderpeople,5.0,"Adventure, Comedy, Drama"
1334.0,Dungeons & Dragons: Wrath of the Dragon God,7.0,"Action, Adventure, Fantasy"
1334.0,Lupin the Third: The Castle of Cagliostro,7.0,"Family, Animation, Adventure, Comedy, Crime"
1334.0,Kill Bill: Vol. 2,5.0,"Action, Crime, Thriller"
1335.0,Piglet's Big Movie,10.0,"Animation, Family"
1335.0,Legend,0.0,"Crime, Thriller"
1335.0,The Batman vs. Dracula,3.0,"Fantasy, Animation, Horror, Action, Thriller, Science Fiction, Family, Mystery"
1335.0,Pokémon the Movie: Diancie and the Cocoon of Destruction,10.0,"Animation, Family, Adventure, Action, Comedy, Drama"
1335.0,Airplane II: The Sequel,2.0,Comedy
1336.0,The Wife,8.0,Drama
1336.0,The Three Deaths of Marisela Escobedo,4.0,"Documentary, Crime"
1336.0,The Legend of Tarzan,2.0,"Fantasy, Action, Adventure"
1336.0,The Influence,8.0,Horror
1336.0,Silver Skates,3.0,"Romance, Adventure, Drama, Family, History"
1337.0,Butchers,7.0,Horror
1337.0,Steamboy,1.0,"Animation, Fantasy, Science Fiction"
1337.0,Black Fox,7.0,"Animation, Action, Drama, Science Fiction"
1337.0,Silk Road,1.0,"Crime, Thriller"
1337.0,A Bridge Too Far,1.0,"Drama, History, War"
1338.0,After the Pandemic,1.0,"Science Fiction, Action"
1338.0,The Cable Guy,9.0,"Comedy, Drama, Thriller"
1338.0,The Naked Gun 2½: The Smell of Fear,7.0,"Comedy, Crime"
1338.0,Brother Bear,0.0,"Adventure, Animation, Family"
1338.0,Rurouni Kenshin Part II: Kyoto Inferno,2.0,"Action, Adventure, Drama, Fantasy"
1339.0,Berserk: The Golden Age Arc II - The Battle for Doldrey,7.0,"Action, Adventure, Drama, Fantasy, Animation"
1339.0,Pistol Whipped,8.0,"Action, Thriller, Crime, Drama"
1339.0,The Resident,4.0,"Thriller, Mystery"
1339.0,Pokémon: Lucario and the Mystery of Mew,9.0,"Family, Adventure, Animation, Fantasy, Action, Science Fiction"
1339.0,Total Recall,9.0,"Action, Science Fiction, Adventure, Thriller"
1340.0,6 Below: Miracle on the Mountain,10.0,"Thriller, Drama"
1340.0,BIA: An Upside Down World,2.0,"Comedy, Drama, Family"
1340.0,Think Like a Man Too,3.0,"Comedy, Romance"
1340.0,La civil,4.0,"Drama, Crime"
1340.0,The Peanut Butter Falcon,6.0,"Adventure, Drama, Comedy"
1341.0,Two Weeks Notice,7.0,"Comedy, Romance"
1341.0,Mickey's Trailer,9.0,"Animation, Comedy"
1341.0,Space Chimps 2: Zartog Strikes Back,0.0,"Animation, Family"
1341.0,Minions: Puppy,0.0,"Animation, Family, Comedy, Science Fiction"
1341.0,Rocketman,0.0,"Music, Drama, History"
1342.0,Notorious,10.0,"Music, Drama, History"
1342.0,Annie Hall,7.0,"Comedy, Drama, Romance"
1342.0,Disobedience,10.0,"Drama, Romance"
1342.0,Gia,0.0,"Romance, Drama"
1342.0,The Guru,2.0,"Comedy, Romance"
1343.0,Rock Dog 2: Rock Around the Park,4.0,"Animation, Comedy, Music, Family"
1343.0,Becket,6.0,"Drama, History"
1343.0,Batman: Bad Blood,9.0,"Science Fiction, Action, Animation"
1343.0,Flight 7500,10.0,"Thriller, Horror, Mystery"
1343.0,Stick It,7.0,"Comedy, Drama"
1344.0,Revenge of the Pink Panther,9.0,"Action, Comedy, Crime, Thriller"
1344.0,Judge Dredd,4.0,Science Fiction
1344.0,Spin Out,6.0,"Comedy, Romance"
1344.0,22 July,0.0,"History, Drama, Thriller, Crime"
1344.0,Mortal Kombat,4.0,"Action, Fantasy"
1345.0,Hitman's Wife's Bodyguard,1.0,"Action, Comedy, Thriller"
1345.0,Hakuouki: Wild Dance of Kyoto,8.0,"Action, Animation, Drama, Romance"
1345.0,Corpse Party,7.0,"Horror, Mystery, Science Fiction"
1345.0,Rampant,7.0,"Action, Horror, Drama, Fantasy"
1345.0,Boa vs. Python,3.0,"Horror, Science Fiction"
1346.0,Grave Encounters 2,9.0,Horror
1346.0,Big Trouble in Little China,2.0,"Action, Adventure, Comedy, Fantasy"
1346.0,The House Bunny,8.0,"Romance, Comedy"
1346.0,Showgirls,6.0,Drama
1346.0,The Vow,2.0,"Drama, Romance"
1347.0,Doctor Strange,7.0,"Action, Adventure, Fantasy, Science Fiction"
1347.0,A Fortunate Man,6.0,Drama
1347.0,Vanilla Sky,7.0,"Romance, Science Fiction, Fantasy, Thriller"
1347.0,A History of Violence,3.0,"Drama, Thriller, Crime"
1347.0,Captain America,5.0,"Action, Science Fiction, War"
1348.0,Spartacus,5.0,"History, War, Drama, Adventure"
1348.0,Zombie Massacre,0.0,"Action, Horror"
1348.0,Harry Potter and the Half-Blood Prince,0.0,"Adventure, Fantasy"
1348.0,Bleach the Movie: Fade to Black,8.0,"Action, Animation, Fantasy, Drama"
1348.0,The Space Between Us,6.0,"Romance, Adventure, Science Fiction, Drama"
1349.0,Crazy Romance,7.0,"Romance, Comedy"
1349.0,Captain Marvel,5.0,"Action, Adventure, Science Fiction"
1349.0,Abigail,3.0,"Adventure, Fantasy, Mystery"
1349.0,How High 2,10.0,"Comedy, TV Movie"
1349.0,Lady in the Water,5.0,"Drama, Fantasy, Mystery"
1350.0,Cloverfield,6.0,"Action, Thriller, Science Fiction"
1350.0,Blackhat,2.0,"Crime, Thriller, Action"
1350.0,The Producers,2.0,Comedy
1351.0,Spider-Man: No Way Home,10.0,"Action, Adventure, Science Fiction"
,King Kong vs. Godzilla,5.0,"Action, Adventure, Science Fiction"
1738.0,The Longest Day,4.0,War
1738.0,Field of Dreams,6.0,"Drama, Fantasy"
1739.0,Seven Days in May,0.0,"Drama, Thriller"
1739.0,Spy Kids,7.0,"Action, Comedy, Family, Adventure"
1739.0,Chaos Walking,10.0,Science Fiction
1739.0,Cruella,3.0,"Comedy, Crime"
1739.0,The Lost Daughter,1.0,Drama
1740.0,Three Colors: White,6.0,"Comedy, Drama, Mystery"
1740.0,Running Scared,7.0,"Action, Crime, Drama, Thriller"
1740.0,For Richer or Poorer,3.0,Comedy
1740.0,The Midnight Man,1.0,Horror
1740.0,A Fall from Grace,9.0,"Drama, Fantasy, Thriller"
1741.0,Blackbeard's Ghost,2.0,"Fantasy, Comedy, Family"
1741.0,Star Trek Into Darkness,3.0,"Action, Adventure, Science Fiction"
1741.0,Ocean's Eleven,2.0,"Thriller, Crime"
1741.0,Evangelion: 1.0 You Are (Not) Alone,5.0,"Animation, Science Fiction, Action, Drama"
1741.0,The Secret Garden,9.0,"Drama, Family, Fantasy"
1742.0,Metropolis,4.0,"Animation, Science Fiction"
1742.0,Scooby-Doo! & Batman: The Brave and the Bold,0.0,"Animation, Comedy, Action, Family"
1742.0,Endless Love,2.0,"Drama, Romance"
1742.0,Double Team,6.0,"Action, Science Fiction"
1742.0,BIA: An Upside Down World,2.0,"Comedy, Drama, Family"
1743.0,It Follows,6.0,"Horror, Mystery"
1743.0,Kim Possible: So the Drama,9.0,"Animation, Adventure, Family, Action"
1743.0,Before the Fall,2.0,Drama
1743.0,Hang 'em High,2.0,Western
1743.0,"The Good, the Bad, the Weird",6.0,"Action, Adventure, Comedy, Western"
1744.0,Batman Begins,4.0,"Action, Crime, Drama"
1744.0,Injustice,9.0,"Animation, Science Fiction, Fantasy, Action"
1744.0,Ultraviolet,5.0,"Science Fiction, Action, Thriller"
1744.0,George of the Jungle 2,7.0,"Adventure, Comedy, Family"
1744.0,Save the Last Dance 2,5.0,"Drama, Family, Romance"
1745.0,The Arrival,1.0,"Science Fiction, Thriller"
1745.0,The Gendarme and the Creatures from Outer Space,4.0,"Comedy, Science Fiction"
1745.0,Ice Age: The Great Egg-Scapade,10.0,"Adventure, Animation, Comedy, Family, TV Movie"
1745.0,A Goofy Movie,6.0,"Romance, Animation, Family, Comedy, Adventure"
1745.0,Klute,3.0,"Mystery, Thriller, Crime"
1746.0,Sex with Love,4.0,"Comedy, Romance"
1746.0,The Dukes of Hazzard,2.0,"Comedy, Adventure, Action"
1746.0,Viking Blood,5.0,Action
1746.0,Hansel and Gretel Get Baked,2.0,"Horror, Comedy"
1746.0,"See No Evil, Hear No Evil",6.0,"Crime, Comedy"
1747.0,Conspiracy Theory,3.0,"Action, Drama, Mystery, Thriller"
1747.0,Father of the Bride Part II,0.0,"Comedy, Family"
1747.0,Glass Houses,0.0,"Thriller, TV Movie"
1747.0,Assassination Classroom the Movie: 365 Days' Time,2.0,"Action, Animation, Comedy"
1747.0,Woman with Pierced Nipples,0.0,Drama
1748.0,Artemis Fowl,7.0,"Adventure, Fantasy, Science Fiction, Family, Action"
1748.0,Carjacked,1.0,"Action, Thriller"
1748.0,Truth or Dare,0.0,"Thriller, Horror"
1748.0,Black Panther: Wakanda Forever,4.0,"Action, Adventure, Science Fiction"
1748.0,The Card Counter,8.0,"Drama, Crime, Thriller"
1749.0,Gifted Hands: The Ben Carson Story,2.0,Drama
1749.0,Then Came You,5.0,"Comedy, Drama"
1749.0,Becoming A Black Woman,5.0,Documentary
1749.0,"Planes, Trains and Automobiles",5.0,Comedy
1749.0,Joint Security Area,10.0,"War, Drama, Thriller, Action"
1750.0,Silver Skates,8.0,"Romance, Adventure, Drama, Family, History"
1750.0,Yellowbeard,3.0,"Comedy, Adventure"
1750.0,PAW Patrol: Mighty Pups,2.0,"Adventure, Animation, Family, Action"
1750.0,Out of the Furnace,5.0,"Thriller, Drama, Crime"
1750.0,Black '47,5.0,"Drama, Western"
1751.0,Space Pirate Captain Harlock,3.0,"Animation, Science Fiction"
1751.0,Summer of 84,2.0,"Thriller, Mystery, Drama, Horror"
1751.0,Taxi,9.0,"Action, Comedy, Thriller, Crime"
1751.0,The Muppets' Wizard of Oz,1.0,"Family, Adventure, Comedy, Music, Fantasy, TV Movie"
1751.0,,2.0,
1752.0,Cell,5.0,"Horror, Science Fiction, Thriller"
1752.0,Koati,10.0,"Music, Animation"
1752.0,Hard Boiled,10.0,"Action, Thriller, Crime"
1752.0,San Andreas,1.0,"Action, Drama, Thriller"
1752.0,Chaplin,4.0,Drama
1753.0,Emmanuelle,5.0,"Drama, Romance"
1753.0,The Birds,10.0,Horror
1753.0,Malevolent,3.0,Horror
1753.0,School-Live!,1.0,"Horror, Action"
1753.0,The Santa Clause 2,2.0,"Fantasy, Comedy, Family"
1754.0,Pets United,1.0,"Animation, Family, Adventure, Comedy"
1754.0,The Magnificent One,6.0,"Action, Comedy, Romance"
1754.0,Bankrolled,9.0,Comedy
1754.0,Riki-Oh: The Story of Ricky,4.0,"Comedy, Action, Thriller"
1754.0,Hatchet II,5.0,"Horror, Comedy, Thriller"
1755.0,Man of Steel,1.0,"Action, Adventure, Fantasy, Science Fiction"
1755.0,Trauma Center,9.0,"Action, Thriller"
1755.0,Olympus Has Fallen,5.0,"Action, Thriller"
1755.0,Star Wars: The Last Jedi,0.0,"Science Fiction, Action, Adventure"
1755.0,Set It Off,1.0,"Crime, Drama, Thriller"
1756.0,Happy Gilmore,2.0,Comedy
1756.0,American Satan,2.0,"Thriller, Drama, Music"
1756.0,Nisekoi: False Love,9.0,"Romance, Comedy"
1756.0,The Game Plan,8.0,"Comedy, Family"
1756.0,The Anthem of the Heart,9.0,Drama
1757.0,Psycho II,2.0,"Horror, Mystery, Thriller"
1757.0,Naruto: The Cross Roads,3.0,Animation
1757.0,Winchester,10.0,"Horror, Thriller"
1757.0,Munich,7.0,"Drama, Action, History, Thriller"
1757.0,Fantastic Beasts: The Crimes of Grindelwald,10.0,"Adventure, Fantasy, Drama"
1758.0,The Quietude,3.0,"Thriller, Drama"
1758.0,Sleepover,5.0,"Family, Comedy"
1758.0,Corpus Christi,5.0,Drama
1758.0,Young Mother,8.0,"Comedy, Romance"
1758.0,Skyfire,2.0,"Action, Adventure"
1759.0,Crocodile Dundee,4.0,"Adventure, Comedy"
1759.0,The Cutting Edge: Going for the Gold,10.0,"Comedy, Drama, Romance"
1759.0,The Shawshank Redemption,5.0,"Drama, Crime"
1759.0,Ocean Waves,3.0,"Romance, Animation, Drama"
1759.0,Buddha 2: The Endless Journey,8.0,"Animation, Drama, History"
1760.0,Deadgirl,4.0,"Horror, Thriller"
1760.0,District 9,3.0,Science Fiction
1760.0,Van Helsing: The London Assignment,1.0,"Action, Animation, Fantasy, Horror"
1760.0,Haywire,10.0,"Action, Drama, Thriller"
1760.0,The Penitent Thief,10.0,Drama
1761.0,Valhalla,0.0,"Adventure, Fantasy"
1761.0,The Hills Have Eyes 2,9.0,"Horror, Thriller"
1761.0,The Ramen Girl,3.0,"Romance, Comedy, Drama"
1761.0,Dumplin',5.0,"Comedy, Drama"
1761.0,The Hunt for Red October,1.0,"Action, Adventure, Thriller"
1762.0,The Angry Birds Movie 2,1.0,"Animation, Comedy, Adventure, Family"
1762.0,Tomb Invader,1.0,"Action, Adventure, TV Movie"
1762.0,Adventures of Dally and Spanky,4.0,Family
1762.0,Journey 2: The Mysterious Island,10.0,"Adventure, Action, Science Fiction"
1762.0,Scooby-Doo! Legend of the Phantosaur,10.0,"Family, Mystery, Animation, Comedy"
1763.0,xXx: Return of Xander Cage,8.0,"Action, Adventure, Crime"
1763.0,The Lego Movie,5.0,"Adventure, Animation, Comedy, Family, Fantasy"
1763.0,The Boondock Saints,6.0,"Action, Thriller, Crime"
1763.0,mid90s,1.0,"Drama, Comedy"
1763.0,Predator 2,9.0,"Science Fiction, Action, Thriller"
1764.0,Acts of Violence,2.0,Action
1764.0,Private Valentine: Blonde & Dangerous,3.0,Comedy
1764.0,Sexual Chronicles of a French Family,9.0,"Comedy, Drama"
1764.0,Ghost in the Shell Arise - Border 4: Ghost Stands Alone,6.0,"Action, Animation, Science Fiction, Crime"
1764.0,Prime,3.0,"Comedy, Drama, Romance"
1765.0,The Star,10.0,"Comedy, Adventure, Family, Fantasy, Animation"
1765.0,The Snow Queen 3: Fire and Ice,6.0,"Family, Animation, Fantasy, Comedy"
